fold_index,train_fraction,split_method,group_column,heldout_group_value,policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,max_teacher_std,max_prediction_range,n_candidates_generated,acceptance_rate,mean_teacher_std,mean_prediction_range,mean_nearest_train_similarity,feature_kind,n_features,model,selected_policy,split,metric,value
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,valid,r2,0.7499165469109581
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,valid,spearman,0.8815605168878654
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,test,rmse,14.838477348096031
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,test,mae,10.72784050579926
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,test,r2,0.7096685036375839
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,test,spearman,0.8356384243115107
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,valid,rmse,11.641780002863866
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,valid,mae,8.61977986963263
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,valid,r2,0.8258260197570357
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,valid,spearman,0.9082709223707064
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,test,rmse,13.00880112014476
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,test,mae,9.518728364586002
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,test,r2,0.7768535280957338
2,0.1,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.8__std_16__range_35__seed_4,condition_recombine_ensemble_filter,1.5,0.8,ensemble,4,316,461,2.4588607594936707,False,1.0,1.0,1.0,16.0,35.0,474,0.9725738396624473,4.320943923537006,10.678819106901932,0.8802582695272119,reaction_role_concat,6144,random_forest,True,test,spearman,0.8709302145691392
