policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value,fold_index,train_fraction,split_method,group_column,heldout_group_value
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.8,random_forest,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.07351403548447999,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.8,random_forest,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.31705802598336735,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_3,condition_recombine_pseudolabel,0.25,0.8,random_forest,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,27.072695149167675,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_3,condition_recombine_pseudolabel,0.25,0.8,random_forest,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.08317577805549,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_3,condition_recombine_pseudolabel,0.25,0.8,random_forest,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.04492836943386325,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_3,condition_recombine_pseudolabel,0.25,0.8,random_forest,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.31202842642744,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_4,condition_recombine_pseudolabel,0.25,0.8,random_forest,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,26.9125136438099,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_4,condition_recombine_pseudolabel,0.25,0.8,random_forest,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.204289223435563,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_4,condition_recombine_pseudolabel,0.25,0.8,random_forest,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.05619671391649794,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_4,condition_recombine_pseudolabel,0.25,0.8,random_forest,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.29901754361671873,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.85,ridge,0,31,3,1.096774193548387,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,26.54801685964953,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.85,ridge,0,31,3,1.096774193548387,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,21.72943117819255,0,0.01,random,,
