fold_index,train_fraction,split_method,group_column,heldout_group_value,policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,158,39,1.2468354430379747,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,r2,0.7552559653149731
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,158,39,1.2468354430379747,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,spearman,0.8891916857420341
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,158,39,1.2468354430379747,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,rmse,15.119664890315109
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,158,39,1.2468354430379747,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,mae,11.228099476795908
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,158,39,1.2468354430379747,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,r2,0.6985607450980096
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,158,39,1.2468354430379747,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,spearman,0.8327612443713375
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,rmse,12.012025873351414
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,mae,8.964256452142438
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,r2,0.8145712723625446
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,spearman,0.9042988158769271
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,rmse,13.124373995138003
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,mae,9.672724980022569
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,r2,0.7728709566841014
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.9__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.9,random_forest,2,316,28,1.0886075949367089,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,spearman,0.8673659670742325
