fold_index,train_fraction,split_method,group_column,heldout_group_value,policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value
1,0.05,random,,,condition_recombine_pseudolabel__mult_3__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,3.0,0.85,ridge,1,158,268,2.6962025316455698,True,0.8499999999999999,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,rmse,14.833453471312602
1,0.05,random,,,condition_recombine_pseudolabel__mult_3__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,3.0,0.85,ridge,1,158,268,2.6962025316455698,True,0.8499999999999999,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,mae,11.377049363131325
1,0.05,random,,,condition_recombine_pseudolabel__mult_3__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,3.0,0.85,ridge,1,158,268,2.6962025316455698,True,0.8499999999999999,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,r2,0.7098650659548416
1,0.05,random,,,condition_recombine_pseudolabel__mult_3__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,3.0,0.85,ridge,1,158,268,2.6962025316455698,True,0.8499999999999999,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,spearman,0.837805827713074
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,rmse,11.896541780573697
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,mae,8.963022684479816
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,r2,0.8181195715020543
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,spearman,0.9076829057232598
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,rmse,12.750494146579854
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,mae,9.60261621589763
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,r2,0.785627284746947
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.85,ridge,3,316,58,1.1835443037974684,True,0.85,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,spearman,0.8777253223488497
