train_fraction,split_method,group_column,feature_kind,n_features,model,split,metric,value,heldout_group_value
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,11.8388136969439,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,-3.823813217731101,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.7608437449288187,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,16.203114865003194,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.997003769890727,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6758493502553375,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8562773927476005,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,11.39658753920489,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,9.200013936243273,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.5936589248550141,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.7771992103251594,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.694546102293175,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.384677794597497,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9446659894772013,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9690041231008415,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,9.586281347978126,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,6.837656903271634,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.7124976454269889,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.817943649240467,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.963042563350132,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,13.033554928372222,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6485726276658044,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8381721435119532,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,17.21336832946611,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,14.63358604230664,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.5897936784512283,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.8706019008030158,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.9991754471522585,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.4323417720825065,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9324386993043521,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9597086891640285,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,22.30901900152879,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,16.604289952843295,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.3109804065708419,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.8936571106944337,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.679597155760082,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.659119931662955,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6637444833028912,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8595679196020101,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,22.09178491098876,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,18.45740512690761,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,-1.070485787618646,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.4134637952291622,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,5.786560518653557,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,3.9451085890276327,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9542026217965515,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9740006496858084,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,22.375626310249746,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,17.77853801262572,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,-1.1240319347616476,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.5426541381221385,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.966122883198441,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,13.024844501965092,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6743253821682038,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8615957704356648,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,12.568320085195023,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,10.384845019066741,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.1363822519468192,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.7926826412452782,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.130535394666612,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.050883200938049,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9519844635277835,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9747644610661579,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,8.25865246130416,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,6.200716435812598,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.6271059318278147,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.875250135314211,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,14.870864966500882,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.040548495726211,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.7185938221707081,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.881399037970482,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,22.10042520925028,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,18.46373591165651,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,-3.822882457700901,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.4542985887252141,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.629743334595375,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.251271378551496,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9440687406511092,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9679645393181057,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,13.264444161679975,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,9.934781897117693,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,-0.7373348448423083,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.5777369637551214,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,16.279159846914865,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,13.182252590446089,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6917092570653196,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8744140036649624,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,13.59563284745065,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,11.187228985159116,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,-0.023108525326468232,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.7525072051434056,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.159265100155181,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.106506143928907,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9558679295291745,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9741544982863742,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,7.7944277942471905,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,5.991337308786214,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.6637275220000731,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.8368131531054355,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.027599832755294,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.226767310847436,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6766746516995163,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8574688283831492,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,17.65319090725168,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,15.016440342773091,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.5638540626330428,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.8353667891976808,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,5.206893738496882,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,3.5948782027365387,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9611833599821251,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9748387450676819,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,14.865088026719686,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,11.69823975037607,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.6907424105457951,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.9304669456424786,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.872303286127735,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.784507504323633,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6640942139230612,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8314840038918103,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,22.459400766914367,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,18.77255023731903,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.3969971976050126,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.768844410058228,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.630318108706265,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.1494542623034665,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9413853320641982,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9609979570701455,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,12.240394503184383,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,8.157164315843934,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.8208924755604783,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.9152248096429093,Cc1ccc(N)cc1.Ic1cccnc1
