seed,transfer_kind,result_family,schema_version,evaluation_unit,train_fraction,candidate_scope_mode,generated_candidate_count,candidate_identity_hash,pseudo_label_hash,frozen_hash,high_yield_threshold,hidden_outer_train_row_count,hidden_outer_train_identity_count,unique_canonical_candidate_count,hidden_overlap_count,hidden_overlap_fraction_of_candidates,hidden_cell_coverage_fraction,pseudo_label_mae,pseudo_label_rmse,pseudo_label_spearman,pseudo_label_bias,high_yield_prevalence,high_yield_precision,high_yield_recall,high_yield_enrichment,top_10pct_enrichment,top_10pct_mean_true_yield,top_20pct_enrichment,top_20pct_mean_true_yield,support_distance_metric,nearest_labeled_training_distance_mean,nearest_labeled_training_distance_median,nearest_labeled_training_similarity_mean,nearest_labeled_training_similarity_median
8,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=8:fraction=0.1,0.1,observed_only_low_data,203,7c5a5b9332e75a95fdde84fcfa84cc1eea50c43e749140840a1544cc028444ab,7c6936df94f7fe8563067104346cbd7588046818af690f546e2147c74b1a4254,dc4aae696bd9996987be47ba1b64d1366cc6108a0272cf5a7f78e8b59ac1075e,80.0,2847,2847,203,203,1.0,0.07130312609764665,9.940316789424859,15.460067433214169,0.8053299427575319,2.454936699162743,0.029556650246305417,0.0,0.0,0.0,6.444444444444445,68.50286760709523,4.126016260162602,61.62826743148781,cosine_distance,0.07008160551386369,0.0702972650044068,0.9299183944861362,0.9297027349955932
8,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=8:fraction=0.1,0.1,observed_only_low_data,202,1528a6eb18813f35c60f3322529f69c9491f87f9bef712409d407a2dbb3618c4,39def54375696681111149603010949e2ab2e224d0ff47de6226010719e94204,9302aa552ebe9b049424a9ac81192f7eb59121bc6faed7d5eb52464e99aa1fca,80.0,2847,2847,202,202,1.0,0.07095187917105725,9.420371352978984,15.017424194659661,0.8183582283053655,1.5248833950124219,0.04455445544554455,0.42857142857142855,0.3333333333333333,9.619047619047619,7.481481481481482,71.3993466937619,4.379403794037941,65.44012224270732,euclidean_distance,4.6976608167780505,4.795831680297852,,
8,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=8:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,ed4738d2e4daac052cd385a17814593b4db773907e2cac6d3c12f0b475f3226e,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
8,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=8:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,ed4738d2e4daac052cd385a17814593b4db773907e2cac6d3c12f0b475f3226e,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
9,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.01,0.01,observed_only_low_data,24,582cad004094693aa9a42e66587401c321927cdfd0301ccd8e2823899bba91b8,3e5b1fdf01c0023dfea07addd6f781dd1ed9351bd3d9d03aede10bafe1a868d3,7011bce37645dbe4f43a89737fd791890178be8c05a4aa4c7720bee87881f090,80.0,3132,3132,24,24,1.0,0.007662835249042145,10.814700977918868,14.58216077049342,0.7078260869565216,0.21006782736552143,0.041666666666666664,,0.0,,8.0,53.75624800666666,4.800000000000001,54.05557708799999,cosine_distance,0.09800143332918936,0.10054736293356908,0.9019985666708107,0.8994526370664309
9,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.01,0.01,observed_only_low_data,17,c7e4f0d7341f99a279fe0c3678da2434a912fc5b9dcd712c48e1919aad68927a,cbdcd0759a28e0b95022b1d953e69d47ac708620da09572fed647c91c7471fbd,bb7ddb1f3aa4ee1e4ee618564bbca4a2f30cd3abe41a03c32e834f69a1fef45e,80.0,3132,3132,17,17,1.0,0.005427841634738187,8.224191520968784,10.444005451832334,0.8823529411764707,-0.32248690991529155,0.058823529411764705,,0.0,,8.5,71.02694977499999,4.25,63.460593572499995,euclidean_distance,5.328622649697697,5.4772257804870605,,
9,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,733bdbd6283943e8d93fad40def72bfae2636870e83c30541dac15d903804b22,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
9,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,733bdbd6283943e8d93fad40def72bfae2636870e83c30541dac15d903804b22,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
9,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.1,0.1,observed_only_low_data,193,ce11475bbb0de7b18396d0c7af6bcf5dd75ad06ea3bdc6ed6166ed6447654d8b,fd099a7d53a24f93db4f8f858c0296926fb1dec740a9ed0246da8606729257d4,9c1692403f1edfa458e58a843de82aa142d46a5d537c66ba021e9591e6d742ab,80.0,2847,2847,193,192,0.9948186528497409,0.06743940990516333,10.605970255498695,15.062203851617243,0.7890513679274285,2.053146890676486,0.015625,,0.0,,6.4,62.73336584369999,4.923076923076923,60.0708096465641,cosine_distance,0.06880632323038433,0.06869535714797897,0.9311936767696157,0.9313046428520211
9,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.1,0.1,observed_only_low_data,191,b06488d3473fdf64391dc4b58f55617b9758ad671c05de112685fe793caac2ae,93429463e0af70739d34cbf0a104fa60420d8aa64f5649ce3b1e4890fe73e7be,0c3d523d6943b63245bc98367752992df1f9bdba9f379f249fa222235c3d68df,80.0,2847,2847,191,189,0.9895287958115183,0.06638566912539515,10.233700122130475,14.768378485278873,0.8132301492224291,2.099959007598758,0.05291005291005291,1.0,0.3,18.900000000000002,8.952631578947368,70.2393455631579,4.476315789473684,65.31736801457895,euclidean_distance,4.6526045370354225,4.690415859222412,,
9,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.1,0.1,globally_unmeasured_prospective,1,574ca2d60605e234c841798688da8fb3472295f5770d580d3be1674d8a4bba3d,445dd2b7f12dc37ffc598a06c84ae6d7fcf81d238821e2cc1d7ca0c6e3758825,aa4575106eaaac6f6ad67b736389b58ccf7119028dc34d2cf9cf149c8519e0f6,80.0,2847,2847,1,0,0.0,0.0,,,,,,,,,,,,,,,,,
9,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=9:fraction=0.1,0.1,globally_unmeasured_prospective,2,0472f37182ef20ce36cc6da6dde575794dec9d33271323d612f4bcffeb600ade,8fcf83d3d9d2a42948f3a8515e266543087ba846f8b0e80073a86292f6c212d6,a742db9537642de9369a8377a0e6224070127ce38698a8b365eb7158988e747a,80.0,2847,2847,2,0,0.0,0.0,,,,,,,,,,,,,,,,,
10,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.01,0.01,observed_only_low_data,23,d2ff28446bd67d86054395180e55bfdd63dc9c8fccaf0145323453824d8d3ed1,c6edd147924460bcd980c240b1f751741e8da38330999f5451401abf631b3510,b0a5f79be753a12b478456cb5b8b89f4d59925a7a5c01f982e5d781c4734714c,80.0,3132,3132,23,23,1.0,0.007343550446998723,19.053318466245404,25.093424201144224,0.4525691699604743,-2.6239815828220667,0.08695652173913043,,0.0,,0.0,35.67961448,0.0,40.999759168000004,cosine_distance,0.09084511475865815,0.10664573576199654,0.9091548852413418,0.8933542642380035
10,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.01,0.01,observed_only_low_data,19,c7ff28503d37bb5570568936c863b5f717803f02334f6c1d7f28cb447621e7be,2d9a2fe46468e3af0ad697f6a6d151783a13e9b486e02213e00dbaae876a35eb,5eccdc9bc9bb91892de2006f6baebaa9da1bc3f6accd895eb863402c0f875676,80.0,3132,3132,19,19,1.0,0.006066411238825032,21.814093135223217,27.45383287532069,0.3543859649122807,-2.8788241073540184,0.10526315789473684,,0.0,,0.0,23.984776795000002,0.0,43.157429317500004,euclidean_distance,5.360678584952104,5.291502475738525,,
10,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,8a41a7d31497393f65b857c25c5e91f62b6b6d880f3b892667ba7d3715b0af81,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
10,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,8a41a7d31497393f65b857c25c5e91f62b6b6d880f3b892667ba7d3715b0af81,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
10,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.1,0.1,observed_only_low_data,196,c0e6eaa8286b8725f5403e4d0ffbc0afcffa911f697b1412906b4644a40966aa,24e3d3b069c73e9c0c86be334ca4d830e71e305a674d0efbb774b3b0afe5bbb7,dfc443a6dff6b6d782e6a023d31435b083c3c4a748980c857797005f55cbaaba,80.0,2847,2847,196,196,1.0,0.0688443976115209,10.577872323981996,16.327861789289948,0.7235774049156061,3.834871412681741,0.015306122448979591,,0.0,,9.8,55.162045279249995,4.9,52.698856810825006,cosine_distance,0.06998691194396973,0.07173788419029559,0.9300130880560302,0.9282621158097044
10,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.1,0.1,observed_only_low_data,193,f106d5cbc6ff572a48c9c600660dc0a6fcdf6a57e50a9c03f90c24dd8b3bca00,4e34f4971d8e8af337cda4908ad377acb2445d09e0fd3f5d2a52179e314190c1,489b8249ce4fb8d23a21ba6f3a94ffdd4070e8c1ab7801682403e8f403784b53,80.0,2847,2847,193,193,1.0,0.06779065683175273,10.326347543567476,16.11768330670019,0.7533862270911043,2.917858615743315,0.02072538860103627,0.5,0.25,24.125,9.65,61.51064492905,4.948717948717948,57.749961998794866,euclidean_distance,4.640990199202701,4.795831680297852,,
10,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,455e92a2a1a245d048f31fdfdc924780d82fec166139d3c29b4a584133c94318,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
10,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=10:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,455e92a2a1a245d048f31fdfdc924780d82fec166139d3c29b4a584133c94318,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
11,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.01,0.01,observed_only_low_data,25,bb4479ec9ba8f399697c38f03fb172945a3b510bba71f1148f67b8ac2b2bb219,a166f7aac80b6773149c5969aa0eb811a648967a955435ee6394123b8b8efe30,efab72772861793e8be9d97bd1c9e58419b229bd5e400aeddc804c36de59e134,80.0,3132,3132,25,25,1.0,0.007982120051085569,14.820436091538234,20.708785795084342,0.6338461538461537,-1.8954197258604262,0.04,,0.0,,0.0,71.72825152333333,0.0,63.73838304799999,cosine_distance,0.09305204980226268,0.08980810759766311,0.9069479501977373,0.9101918924023369
11,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.01,0.01,observed_only_low_data,19,e50b95b0c1b0b31fbcdb9b0fb2dbc93e9bd7a7da7f2f14a0abb90495aca47086,ccd021c2578333e92aa471d9c50338bec1088f4ade7557f0fcd1f75b0a55436a,a486170153b68d9abb6bb40cfc2353a83b4a1185f82a931adc6744660f3ec62c,80.0,3132,3132,19,19,1.0,0.006066411238825032,15.006833021373055,20.97741161079094,0.6947368421052632,-2.0102895390097673,0.05263157894736842,,0.0,,0.0,68.444218575,0.0,61.09164036999999,euclidean_distance,5.203321482005872,5.291502475738525,,
11,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,c7405948ef0755755aa208053aae1a8d3b87f8029326c0b1a5aabdffe45884b3,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
11,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,c7405948ef0755755aa208053aae1a8d3b87f8029326c0b1a5aabdffe45884b3,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
